Target Name	Accession	Query Name	E-value	Score	Start	End	Description
YobI-ATPase	PF20693.3	WP_117828830	1.8e-111	373.6	16	380	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_195946321	1.8e-111	373.6	16	380	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_105152432	9.8e-111	371.2	18	407	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_105152432	0.00072	19.3	32	271	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_302010871	6.6e-98	329.0	16	383	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_194634397	8.8e-104	348.3	4	366	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_194634397	0.00084	20.3	2	223	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_247918866	3.3e-108	362.9	8	399	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_338948784	9.1e-105	351.5	16	391	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_045596597	5.4e-89	299.6	15	377	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_052039259	8.9e-110	368.0	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_256312152	2.2e-121	406.2	19	390	YobI-like P-loop NTPase
Knl1_RWD_C	PF18210.6	WP_256312152	0.00078	20.0	451	533	Knl1 RWD C-terminal domain
YobI-ATPase	PF20693.3	WP_061827378	8.9e-110	368.0	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_348983375	4.2e-107	359.2	17	393	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_348983375	1e-06	29.7	20	175	AAA ATPase domain
AAA_22	PF13401.12	WP_348983375	6.6e-05	23.6	31	89	AAA domain
YobI-ATPase	PF20693.3	WP_271006935	1.7e-118	396.7	3	376	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_074481095	4.1e-111	372.4	16	405	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_045610412	5.5e-89	299.6	15	377	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_155833930	2.6e-107	359.9	24	396	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_099960298	3.1e-109	366.2	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_404850167	7.9e-107	358.3	17	378	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_404850167	0.00052	20.7	31	78	AAA domain
YobI-ATPase	PF20693.3	WP_332370513	6.1e-105	352.1	39	400	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_332370513	0.00019	21.2	53	276	KAP family P-loop domain
AAA	PF00004.35	WP_332370513	0.00052	20.9	60	94	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_332370513	0.001	19.8	57	109	AAA domain
YobI-ATPase	PF20693.3	WP_205594441	5e-122	408.3	19	394	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_348577202	1.1e-114	384.2	24	412	YobI-like P-loop NTPase
AAA	PF00004.35	WP_348577202	7.7e-06	26.8	41	74	ATPase family associated with various cellular activities (AAA)
KAP_NTPase	PF07693.20	WP_348577202	5.3e-05	23.0	23	257	KAP family P-loop domain
AAA_16	PF13191.12	WP_348577202	9.2e-05	23.4	32	125	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_287550090	1e-97	328.4	16	383	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_326209174	4.4e-102	342.7	17	398	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_326209174	0.00039	21.4	18	98	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_287950590	1.5e-106	357.4	35	398	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_197215433	2.9e-91	307.1	30	364	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_197215433	2e-05	24.4	27	268	KAP family P-loop domain
AAA_16	PF13191.12	WP_197215433	0.00016	22.6	37	78	AAA ATPase domain
AAA_22	PF13401.12	WP_197215433	0.00069	20.3	45	70	AAA domain
YobI-ATPase	PF20693.3	WP_270306455	1.2e-109	367.6	18	407	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_270306455	0.00076	19.2	32	271	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_240067539	7.4e-87	292.6	23	302	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_240067539	1e-05	25.3	23	275	KAP family P-loop domain
AAA_16	PF13191.12	WP_240067539	2.5e-05	25.2	17	59	AAA ATPase domain
AAA	PF00004.35	WP_240067539	0.00011	23.1	37	72	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_368027203	1.2e-107	361.0	17	378	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_042324710	5.4e-125	418.1	19	394	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_311779707	8.6e-97	325.3	19	395	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_311779707	5.6e-05	23.8	31	100	AAA domain
AAA_22	PF13401.12	WP_311779707	5.6e-05	23.8	213	255	AAA domain
YobI-ATPase	PF20693.3	WP_253836728	3.5e-105	352.9	2	374	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_253836728	2.7e-06	28.4	7	88	AAA ATPase domain
AAA_22	PF13401.12	WP_253836728	4.6e-06	27.4	11	75	AAA domain
YobI-ATPase	PF20693.3	WP_251362409	6.3e-29	102.0	31	162	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_250376679	6.7e-29	101.9	38	170	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_146092569	2.9e-114	382.8	13	402	YobI-like P-loop NTPase
AAA	PF00004.35	WP_146092569	0.00032	21.5	30	63	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_251165917	2.4e-109	366.6	15	410	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_245103695	2.6e-114	382.9	13	402	YobI-like P-loop NTPase
AAA	PF00004.35	WP_245103695	0.00032	21.6	30	63	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_257645346	8.9e-125	417.4	19	394	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_178884755	7.5e-98	328.8	16	383	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_228247965	4.1e-93	313.2	13	368	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_117942147	3.2e-115	385.9	17	397	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_408547312	4.5e-112	375.6	2	390	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_408547312	0.00022	20.9	15	254	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_396358734	6.6e-108	361.9	28	401	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_396358734	0.00018	22.2	43	99	AAA domain
AAA_16	PF13191.12	WP_396358734	0.00024	22.0	32	145	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_311906990	8.6e-97	325.3	19	395	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_311906990	5.6e-05	23.8	31	100	AAA domain
AAA_22	PF13401.12	WP_311906990	5.6e-05	23.8	213	255	AAA domain
YobI-ATPase	PF20693.3	WP_100970212	8.9e-110	368.0	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_234232004	1.5e-109	367.3	20	387	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_211921190	2.8e-114	382.8	13	402	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_278469999	8.7e-98	328.6	16	383	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_241494994	5.5e-116	388.4	13	403	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_241494994	2.7e-05	25.1	16	53	AAA ATPase domain
AAA	PF00004.35	WP_241494994	3e-05	24.9	30	63	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_241494994	0.00034	21.3	27	92	AAA domain
YobI-ATPase	PF20693.3	WP_317609115	3.3e-107	359.5	16	397	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_198404329	1.5e-109	367.3	20	387	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_061385556	2.8e-116	389.4	9	380	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_192992637	4.6e-101	339.4	3	369	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_192992637	3.5e-05	23.6	7	258	KAP family P-loop domain
AAA_16	PF13191.12	WP_192992637	0.00067	20.6	12	68	AAA ATPase domain
AAA_18	PF13238.12	WP_192992637	0.00094	20.0	12	88	AAA domain
YobI-ATPase	PF20693.3	WP_311987084	1.7e-92	311.1	27	336	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_311987084	1.7e-92	311.1	379	452	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_311987084	0.00086	20.0	49	80	AAA domain
AAA_22	PF13401.12	WP_311987084	0.00086	20.0	240	274	AAA domain
YobI-ATPase	PF20693.3	WP_278924957	3.3e-107	359.5	16	397	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_188325198	1.9e-114	383.3	13	402	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_217077591	6.2e-105	352.1	17	389	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_144092514	5.8e-102	342.3	24	271	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_144092514	5.8e-102	342.3	297	422	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_279012443	3.5e-110	369.3	8	410	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_279012443	0.00028	21.8	10	108	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_311956181	6.4e-105	352.0	26	387	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_311956181	0.00016	21.4	40	263	KAP family P-loop domain
AAA	PF00004.35	WP_311956181	0.00047	21.0	47	96	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_340582659	8.9e-110	368.0	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_105150481	5.6e-112	375.3	2	390	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_105150481	0.00036	20.3	15	254	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_312580517	9.1e-113	377.8	29	418	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_312580517	0.0002	22.3	31	78	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_109216384	4.8e-115	385.3	16	406	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_109216384	0.00051	20.7	31	67	AAA domain
YobI-ATPase	PF20693.3	WP_119083615	1.2e-81	275.5	13	274	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_119083615	1.6e-07	32.4	20	230	AAA ATPase domain
AAA_22	PF13401.12	WP_119083615	9.5e-05	23.1	28	60	AAA domain
KAP_NTPase	PF07693.20	WP_119083615	0.00014	21.6	13	242	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_268606294	6.1e-07	29.7	41	68	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_387399752	2.7e-104	350.0	17	383	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_387399752	4.4e-07	30.9	20	238	AAA ATPase domain
AAA_22	PF13401.12	WP_387399752	6.8e-05	23.6	32	89	AAA domain
YobI-ATPase	PF20693.3	WP_311910532	6.1e-93	312.6	15	381	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_311910532	0.00068	19.4	30	224	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_118564850	1.3e-115	387.2	16	406	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_118564850	0.00028	21.6	31	67	AAA domain
YobI-ATPase	PF20693.3	WP_222367248	1.7e-109	367.1	18	388	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_329880125	1.8e-96	324.3	16	383	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_251933974	8.9e-110	368.0	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_015310566	1.5e-109	367.3	20	387	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_015310566	0.00099	19.8	28	97	AAA domain
YobI-ATPase	PF20693.3	WP_039106116	3.8e-107	359.4	20	390	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_369872642	2e-91	307.6	1	40	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_369872642	2e-91	307.6	86	468	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_255212043	2e-27	97.1	28	144	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_289666377	8.9e-110	368.0	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_329953165	1e-113	381.0	13	402	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_329953165	0.00023	22.1	17	189	AAA ATPase domain
AAA	PF00004.35	WP_329953165	0.00031	21.6	30	63	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_288422055	3.7e-97	326.5	1	361	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_159740513	2.2e-97	327.2	14	398	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_156888278	1.6e-75	255.3	2	384	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_156888278	7.4e-06	25.8	5	229	KAP family P-loop domain
AAA_22	PF13401.12	WP_156888278	0.00024	21.8	17	78	AAA domain
YobI-ATPase	PF20693.3	WP_344182977	4.9e-104	349.1	13	378	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_344182977	3.2e-06	28.1	14	220	AAA ATPase domain
AAA_22	PF13401.12	WP_344182977	4.5e-05	24.1	28	63	AAA domain
YobI-ATPase	PF20693.3	WP_188437862	9.4e-103	344.9	30	421	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_188437862	0.00039	21.3	40	212	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_227534652	3.8e-118	395.5	14	404	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_227534652	2.2e-05	25.4	23	258	AAA ATPase domain
AAA	PF00004.35	WP_227534652	3.5e-05	24.6	31	64	ATPase family associated with various cellular activities (AAA)
KAP_NTPase	PF07693.20	WP_227534652	0.00044	20.0	30	262	KAP family P-loop domain
AAA_22	PF13401.12	WP_227534652	0.00082	20.1	28	85	AAA domain
YobI-ATPase	PF20693.3	WP_235423181	1.7e-16	61.2	40	114	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_241425009	8.9e-110	368.0	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_144362305	3.8e-112	375.8	25	420	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_144362305	5.2e-05	24.2	21	127	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_272158123	8.3e-111	371.4	18	407	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_272158123	0.00075	19.2	32	271	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_094365749	8.9e-110	368.0	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_341540682	3e-105	353.1	25	401	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_332460126	1.6e-105	354.0	25	416	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_162100803	8.1e-110	368.1	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_076645149	8.9e-110	368.0	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_144366051	3.8e-112	375.8	25	420	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_144366051	5.2e-05	24.2	21	127	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_269754609	1.5e-105	354.1	16	407	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_072980545	2.5e-90	304.0	20	390	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_226474262	9e-110	368.0	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_110029046	3.1e-97	326.8	24	425	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_204965126	4.5e-105	352.5	25	416	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_041754598	1.9e-117	393.2	13	403	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_041754598	1.4e-05	26.0	21	53	AAA ATPase domain
AAA	PF00004.35	WP_041754598	0.00011	23.1	30	63	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_041754598	0.00024	21.8	27	70	AAA domain
YobI-ATPase	PF20693.3	WP_141265856	2e-109	366.9	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_165563528	1.9e-117	393.2	13	403	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_165563528	1.4e-05	26.0	21	53	AAA ATPase domain
AAA	PF00004.35	WP_165563528	0.00011	23.1	30	63	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_165563528	0.00024	21.8	27	70	AAA domain
YobI-ATPase	PF20693.3	WP_152993785	6.4e-105	352.0	26	387	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_152993785	0.00034	20.3	40	263	KAP family P-loop domain
AAA	PF00004.35	WP_152993785	0.00048	21.0	47	96	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_332374543	5.9e-105	352.1	35	396	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_332374543	0.00018	21.2	49	272	KAP family P-loop domain
AAA	PF00004.35	WP_332374543	0.00051	20.9	56	90	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_332374543	0.00098	19.8	53	105	AAA domain
YobI-ATPase	PF20693.3	WP_146257569	1e-112	377.7	13	402	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_146257569	0.00021	22.2	15	62	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_251925496	2e-109	366.9	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_288697255	1.1e-100	338.1	17	410	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_310573195	3.1e-109	366.2	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_314581351	1.2e-105	354.4	1	353	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_271342746	7.8e-117	391.2	9	380	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_009529170	1.7e-107	360.5	22	413	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_278229274	1.1e-98	331.5	13	368	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_278229274	0.00014	21.6	29	227	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_144340374	6.5e-112	375.0	25	420	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_144340374	8.2e-05	23.5	21	127	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_200984577	5.9e-105	352.1	35	396	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_200984577	0.00018	21.2	49	272	KAP family P-loop domain
AAA	PF00004.35	WP_200984577	0.00051	20.9	56	90	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_200984577	0.00098	19.8	53	105	AAA domain
YobI-ATPase	PF20693.3	WP_278319728	3.1e-109	366.2	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_133058129	5.3e-109	365.5	35	406	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_133058129	2.6e-07	31.7	34	255	AAA ATPase domain
AAA_22	PF13401.12	WP_133058129	0.00012	22.8	51	114	AAA domain
YobI-ATPase	PF20693.3	WP_077390603	1.3e-111	374.1	17	383	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_042922011	2e-117	393.2	13	403	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_042922011	1.4e-05	26.1	21	53	AAA ATPase domain
AAA	PF00004.35	WP_042922011	0.00011	23.1	30	63	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_042922011	0.00024	21.8	27	70	AAA domain
YobI-ATPase	PF20693.3	WP_270500054	8.2e-115	384.6	17	397	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_317115722	8.7e-106	354.9	16	409	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_407626061	9.1e-113	377.9	13	402	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_407626061	0.00021	22.2	15	62	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_269130591	2.4e-84	284.4	17	330	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_269130591	0.00041	20.1	28	262	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_338124896	1.2e-107	361.0	3	364	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_338124896	0.00025	21.8	17	64	AAA domain
YobI-ATPase	PF20693.3	WP_236310285	1.2e-81	275.4	3	297	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_256314108	6.5e-84	282.9	15	376	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_144369085	4.3e-115	385.5	17	397	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_301400814	1.1e-98	331.5	13	368	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_301400814	0.00014	21.6	29	227	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_017478641	8.4e-117	391.1	13	402	YobI-like P-loop NTPase
AAA	PF00004.35	WP_017478641	1.6e-05	25.8	30	63	ATPase family associated with various cellular activities (AAA)
AAA_16	PF13191.12	WP_017478641	2.3e-05	25.3	22	53	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_171309607	1.1e-102	344.7	16	380	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_208559315	6.4e-105	352.0	1	378	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_248460425	1.2e-107	361.0	18	411	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_248460425	0.0004	21.3	21	268	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_024375733	1.2e-110	370.9	2	390	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_024375733	0.00068	19.4	15	254	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_007208429	9.5e-92	308.7	1	364	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_216388148	9.4e-118	394.2	14	404	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_216388148	2.8e-05	25.1	15	188	AAA ATPase domain
AAA	PF00004.35	WP_216388148	5.7e-05	24.0	31	64	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_216388148	0.0006	20.5	28	89	AAA domain
YobI-ATPase	PF20693.3	WP_277301766	1.1e-96	324.9	17	399	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_254681276	6e-110	368.6	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_305462447	1.1e-115	387.5	13	403	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_305462447	4.1e-05	24.5	22	53	AAA ATPase domain
AAA	PF00004.35	WP_305462447	0.00027	21.8	30	63	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_141739833	1.1e-114	384.2	13	397	YobI-like P-loop NTPase
AAA	PF00004.35	WP_141739833	1.7e-07	32.1	30	63	ATPase family associated with various cellular activities (AAA)
AAA_16	PF13191.12	WP_141739833	4.5e-07	30.9	16	117	AAA ATPase domain
AAA_22	PF13401.12	WP_141739833	2.4e-05	25.1	28	69	AAA domain
AAA_5	PF07728.20	WP_141739833	6.8e-05	23.3	29	93	AAA domain (dynein-related subfamily)
AAA_18	PF13238.12	WP_141739833	0.00051	20.9	29	62	AAA domain
YobI-ATPase	PF20693.3	WP_207239018	4e-116	388.9	13	403	YobI-like P-loop NTPase
AAA	PF00004.35	WP_207239018	1.1e-05	26.3	30	63	ATPase family associated with various cellular activities (AAA)
AAA_16	PF13191.12	WP_207239018	2.1e-05	25.5	16	96	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_270444352	8.2e-115	384.6	17	397	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_349084637	3.5e-115	385.8	17	397	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_157239550	4.7e-112	375.5	18	398	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_157239550	6.7e-05	23.8	19	234	AAA ATPase domain
AAA_22	PF13401.12	WP_157239550	0.00033	21.3	33	69	AAA domain
TniB	PF05621.17	WP_157239550	0.00073	19.4	18	58	Bacterial TniB protein
YobI-ATPase	PF20693.3	WP_396845546	1.1e-109	367.7	14	386	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_396845546	6e-07	30.5	12	239	AAA ATPase domain
AAA_22	PF13401.12	WP_396845546	4.8e-05	24.1	29	94	AAA domain
YobI-ATPase	PF20693.3	WP_245483272	2.9e-98	330.1	1	297	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_392385333	8.4e-117	391.1	13	405	YobI-like P-loop NTPase
AAA	PF00004.35	WP_392385333	3.3e-06	27.9	30	64	ATPase family associated with various cellular activities (AAA)
KAP_NTPase	PF07693.20	WP_392385333	1.2e-05	25.2	12	281	KAP family P-loop domain
AAA_16	PF13191.12	WP_392385333	0.00017	22.5	21	114	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_230197469	3.3e-119	399.0	13	402	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_230197469	1.1e-06	29.7	16	230	AAA ATPase domain
AAA_22	PF13401.12	WP_230197469	2.8e-05	24.8	28	92	AAA domain
AAA	PF00004.35	WP_230197469	0.00028	21.7	30	63	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_271027152	1.2e-107	361.0	17	378	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_016265246	3.1e-109	366.2	16	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_402743530	1e-106	357.9	42	425	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_243964133	3.2e-98	330.0	15	410	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_022582992	8.7e-106	354.9	16	409	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_229932074	1.7e-106	357.2	16	407	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_336604745	5e-121	405.0	2	365	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_320378065	1.8e-116	390.0	14	401	YobI-like P-loop NTPase
AAA	PF00004.35	WP_320378065	6e-06	27.1	31	64	ATPase family associated with various cellular activities (AAA)
AAA	PF00004.35	WP_320378065	6e-06	27.1	178	257	ATPase family associated with various cellular activities (AAA)
AAA_16	PF13191.12	WP_320378065	0.00049	21.0	18	60	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_325093630	1.3e-109	367.5	1	391	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_193992397	2e-106	357.0	1	357	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_371605283	8.3e-110	368.1	21	392	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_052245078	7.8e-117	391.2	9	380	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_343470385	5e-121	405.0	2	365	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_118039448	8.2e-115	384.6	17	397	YobI-like P-loop NTPase
