Target Name	Accession	Query Name	E-value	Score	Start	End	Description
PRTase-CE	PF24390.1	WP_016143184	1.7e-19	71.1	13	193	PRTase-CE
PRTase-CE	PF24390.1	WP_071210491	2.7e-19	70.5	13	193	PRTase-CE
PRTase-CE	PF24390.1	WP_152401843	4.5e-29	102.5	16	245	PRTase-CE
PRTase-CE	PF24390.1	WP_270597935	3e-17	63.7	2	227	PRTase-CE
UPRTase	PF14681.12	WP_270597935	1.6e-05	24.8	100	149	Uracil phosphoribosyltransferase
PRTase_2	PF15609.12	WP_270597935	0.00049	20.1	93	146	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_014225380	2.5e-23	83.7	1	316	PRTase-CE
PRTase-CE	PF24390.1	WP_139286568	1.4e-21	77.9	1	277	PRTase-CE
PRTase-CE	PF24390.1	WP_064041737	6e-16	59.5	4	311	PRTase-CE
PRTase-CE	PF24390.1	WP_284175580	1.3e-18	68.2	39	344	PRTase-CE
PRTase-CE	PF24390.1	WP_167222024	2.4e-23	83.7	1	271	PRTase-CE
PRTase-CE	PF24390.1	WP_057694799	4.7e-22	79.5	5	256	PRTase-CE
PRTase-CE	PF24390.1	WP_290523548	6.9e-29	101.9	1	277	PRTase-CE
PRTase-CE	PF24390.1	WP_046695203	7.5e-28	98.5	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_126723543	3.2e-17	63.6	1	307	PRTase-CE
PRTase-CE	PF24390.1	WP_279119290	8.6e-18	65.5	2	245	PRTase-CE
UPRTase	PF14681.12	WP_279119290	7.9e-08	32.4	108	174	Uracil phosphoribosyltransferase
Pribosyltran	PF00156.33	WP_279119290	0.0001	22.0	118	159	Phosphoribosyl transferase domain
PRTase_2	PF15609.12	WP_279119290	0.00012	22.1	121	165	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_309327520	8.8e-33	114.6	9	274	PRTase-CE
PRTase-CE	PF24390.1	WP_340776812	1e-17	65.3	35	268	PRTase-CE
UPRTase	PF14681.12	WP_340776812	4.6e-05	23.4	136	179	Uracil phosphoribosyltransferase
PRTase_2	PF15609.12	WP_340776812	0.0003	20.8	128	179	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_313606793	8.6e-20	72.1	1	313	PRTase-CE
PRTase-CE	PF24390.1	WP_236210345	3.5e-22	79.9	3	313	PRTase-CE
PRTase-CE	PF24390.1	WP_214589444	6.1e-14	52.9	32	263	PRTase-CE
PRTase_2	PF15609.12	WP_214589444	0.0004	20.3	127	170	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_223496968	4.1e-18	66.6	6	152	PRTase-CE
PRTase-CE	PF24390.1	WP_207245682	1.7e-17	64.5	1	313	PRTase-CE
PRTase-CE	PF24390.1	WP_314723416	3e-23	83.4	3	239	PRTase-CE
UPRTase	PF14681.12	WP_314723416	0.00042	20.2	105	167	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_243992596	4.2e-26	92.7	6	161	PRTase-CE
PRTase_2	PF15609.12	WP_243992596	4.7e-06	26.6	18	86	Phosphoribosyl transferase
Cupin_NOL9	PF24419.1	WP_243992596	0.0009	19.1	103	161	Polynucleotide 5'-hydroxyl-kinase NOL9, N-terminal domain
PRTase-CE	PF24390.1	WP_353386296	6.4e-25	88.9	2	259	PRTase-CE
PRTase-CE	PF24390.1	WP_304719036	2.6e-20	73.7	1	265	PRTase-CE
PRTase-CE	PF24390.1	WP_041769453	2.3e-22	80.5	3	313	PRTase-CE
PRTase-CE	PF24390.1	WP_226310332	3.4e-25	89.8	1	265	PRTase-CE
PRTase-CE	PF24390.1	WP_115861907	1.4e-17	64.8	1	296	PRTase-CE
PRTase-CE	PF24390.1	WP_212506741	4.2e-13	50.2	7	196	PRTase-CE
PRTase-CE	PF24390.1	WP_198321297	2.1e-22	80.6	1	216	PRTase-CE
Pribosyltran	PF00156.33	WP_198321297	3.9e-05	23.4	79	136	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_010522858	6.8e-13	49.4	26	221	PRTase-CE
PRTase-CE	PF24390.1	WP_134240917	1.8e-19	71.0	1	282	PRTase-CE
PRTase-CE	PF24390.1	WP_233933060	1.7e-19	71.1	1	247	PRTase-CE
PRTase-CE	PF24390.1	WP_307674427	1.3e-17	64.9	2	258	PRTase-CE
PRTase-CE	PF24390.1	WP_079443323	1.5e-21	77.8	1	282	PRTase-CE
PRTase-CE	PF24390.1	WP_305803119	6.3e-23	82.3	3	269	PRTase-CE
PRTase-CE	PF24390.1	WP_117039009	4.2e-36	125.5	2	150	PRTase-CE
PRTase-CE	PF24390.1	WP_261104313	1.7e-19	71.1	1	247	PRTase-CE
PRTase-CE	PF24390.1	WP_371714767	2.6e-21	77.0	2	252	PRTase-CE
PRTase-CE	PF24390.1	WP_288568870	9.9e-17	62.0	24	301	PRTase-CE
PRTase-CE	PF24390.1	WP_163603896	1.3e-20	74.8	15	246	PRTase-CE
PRTase-CE	PF24390.1	WP_109912098	5.4e-24	85.8	1	267	PRTase-CE
PRTase-CE	PF24390.1	WP_395444491	6e-19	69.3	7	147	PRTase-CE
PRTase-CE	PF24390.1	WP_224460806	1.9e-24	87.3	17	171	PRTase-CE
PRTase-CE	PF24390.1	WP_105348839	1.3e-19	71.5	1	283	PRTase-CE
PRTase-CE	PF24390.1	WP_008545117	3.7e-23	83.1	1	255	PRTase-CE
PRTase-CE	PF24390.1	WP_227196458	2.9e-14	54.0	31	232	PRTase-CE
UPRTase	PF14681.12	WP_227196458	5.7e-08	32.9	105	171	Uracil phosphoribosyltransferase
PRTase_2	PF15609.12	WP_227196458	0.00025	21.0	112	155	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_146550821	7.2e-18	65.8	44	275	PRTase-CE
Pribosyltran	PF00156.33	WP_146550821	5.3e-05	23.0	118	170	Phosphoribosyl transferase domain
UPRTase	PF14681.12	WP_146550821	0.00019	21.4	139	192	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_129158954	4.3e-21	76.3	1	265	PRTase-CE
PRTase-CE	PF24390.1	WP_380855700	1.6e-21	77.7	1	316	PRTase-CE
PRTase-CE	PF24390.1	WP_211840822	1.9e-17	64.4	5	312	PRTase-CE
PRTase-CE	PF24390.1	WP_059407075	1.1e-18	68.4	2	282	PRTase-CE
PRTase-CE	PF24390.1	WP_391515915	1e-15	58.7	1	309	PRTase-CE
PRTase-CE	PF24390.1	WP_140810300	1e-20	75.1	3	147	PRTase-CE
PRTase-CE	PF24390.1	WP_042845672	5.4e-24	85.8	1	267	PRTase-CE
PRTase-CE	PF24390.1	WP_127331377	3.6e-17	63.5	5	153	PRTase-CE
PRTase-CE	PF24390.1	WP_158818134	6.7e-22	79.0	18	161	PRTase-CE
PRTase-CE	PF24390.1	WP_100197582	1.2e-17	65.1	2	278	PRTase-CE
PRTase-CE	PF24390.1	WP_138655821	2.1e-29	103.5	9	281	PRTase-CE
PRTase-CE	PF24390.1	WP_036094777	6.8e-20	72.4	5	239	PRTase-CE
PRTase-CE	PF24390.1	WP_394684789	5.5e-16	59.6	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_212232356	1.5e-18	68.0	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_101518526	5.9e-22	79.1	1	323	PRTase-CE
PRTase-CE	PF24390.1	WP_236925232	4e-20	73.1	1	313	PRTase-CE
PRTase-CE	PF24390.1	WP_222129943	6e-17	62.7	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_408322809	1.8e-15	57.9	1	306	PRTase-CE
PRTase-CE	PF24390.1	WP_098851806	2.4e-16	60.8	1	236	PRTase-CE
PRTase-CE	PF24390.1	WP_304060192	2.5e-35	123.0	1	269	PRTase-CE
PRTase-CE	PF24390.1	WP_089756537	3.4e-23	83.2	5	308	PRTase-CE
PRTase-CE	PF24390.1	WP_223943757	6e-18	66.0	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_061868250	1.5e-22	81.1	1	320	PRTase-CE
PRTase-CE	PF24390.1	WP_208217649	1.4e-19	71.4	1	282	PRTase-CE
PRTase-CE	PF24390.1	WP_233942871	1.6e-15	58.1	5	144	PRTase-CE
PRTase-CE	PF24390.1	WP_182947661	6.3e-23	82.3	1	272	PRTase-CE
PRTase-CE	PF24390.1	WP_196986239	1.5e-24	87.7	4	237	PRTase-CE
PRTase-CE	PF24390.1	WP_293647658	4e-23	83.0	3	268	PRTase-CE
PRTase-CE	PF24390.1	WP_137230139	1.6e-24	87.5	1	278	PRTase-CE
PRTase-CE	PF24390.1	WP_287375326	1.6e-22	81.0	1	320	PRTase-CE
PRTase-CE	PF24390.1	WP_152976797	3.3e-29	102.9	13	288	PRTase-CE
PRTase-CE	PF24390.1	WP_143496781	3.4e-22	79.9	3	313	PRTase-CE
PRTase-CE	PF24390.1	WP_200667188	1.4e-19	71.4	16	170	PRTase-CE
PRTase-CE	PF24390.1	WP_295668073	6e-28	98.8	2	269	PRTase-CE
PRTase-CE	PF24390.1	WP_217244306	4.5e-28	99.2	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_232581621	2.3e-25	90.3	5	285	PRTase-CE
PRTase-CE	PF24390.1	WP_294117357	4e-23	83.0	3	268	PRTase-CE
PRTase-CE	PF24390.1	WP_208186885	9.4e-25	88.3	2	259	PRTase-CE
PRTase-CE	PF24390.1	WP_306184158	1.3e-13	51.8	31	240	PRTase-CE
PRTase-CE	PF24390.1	WP_193159611	1.6e-21	77.7	1	277	PRTase-CE
PRTase-CE	PF24390.1	WP_369358221	2.2e-17	64.2	1	308	PRTase-CE
PRTase-CE	PF24390.1	WP_074845383	3.7e-22	79.8	1	282	PRTase-CE
PRTase-CE	PF24390.1	WP_305802841	4e-23	83.0	3	268	PRTase-CE
PRTase-CE	PF24390.1	WP_305800927	6.3e-23	82.3	3	269	PRTase-CE
PRTase-CE	PF24390.1	WP_168476254	1.1e-17	65.1	1	173	PRTase-CE
PRTase-CE	PF24390.1	WP_192482490	5.1e-28	99.0	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_271464951	2.2e-18	67.4	42	213	PRTase-CE
PRTase-CE	PF24390.1	WP_293680444	4e-23	83.0	3	268	PRTase-CE
PRTase-CE	PF24390.1	WP_315870399	3.3e-23	83.2	1	321	PRTase-CE
PRTase-CE	PF24390.1	WP_234601006	2.1e-24	87.2	1	278	PRTase-CE
PRTase-CE	PF24390.1	WP_099756766	8e-29	101.6	7	267	PRTase-CE
PRTase-CE	PF24390.1	WP_057692512	8.2e-22	78.7	4	254	PRTase-CE
PRTase-CE	PF24390.1	WP_090513328	6.1e-17	62.7	38	265	PRTase-CE
UPRTase	PF14681.12	WP_090513328	2.4e-05	24.3	132	184	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_039323774	3.6e-25	89.7	5	224	PRTase-CE
PRTase-CE	PF24390.1	WP_028302094	1.1e-22	81.5	1	264	PRTase-CE
PRTase-CE	PF24390.1	WP_089625526	2.1e-24	87.2	1	278	PRTase-CE
PRTase-CE	PF24390.1	WP_339853231	7.4e-24	85.4	5	243	PRTase-CE
PRTase-CE	PF24390.1	WP_222013830	3e-18	67.0	5	147	PRTase-CE
PRTase-CE	PF24390.1	WP_406080547	5.3e-26	92.4	1	271	PRTase-CE
PRTase-CE	PF24390.1	WP_114073665	3.1e-21	76.8	2	282	PRTase-CE
PRTase-CE	PF24390.1	WP_379074523	3.9e-23	83.0	1	305	PRTase-CE
PRTase-CE	PF24390.1	WP_048025851	9.8e-29	101.4	4	263	PRTase-CE
PRTase-CE	PF24390.1	WP_332789808	1.1e-12	48.8	1	303	PRTase-CE
PRTase-CE	PF24390.1	WP_301843086	1.8e-19	71.0	2	278	PRTase-CE
PRTase-CE	PF24390.1	WP_385768156	3.4e-10	40.6	86	216	PRTase-CE
PRTase-CE	PF24390.1	WP_049637370	5e-25	89.2	1	283	PRTase-CE
PRTase-CE	PF24390.1	WP_290627840	1.8e-15	57.9	14	252	PRTase-CE
PRTase-CE	PF24390.1	WP_222403985	4.3e-18	66.5	5	147	PRTase-CE
PRTase-CE	PF24390.1	WP_232762588	1.1e-16	61.9	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_121373430	2e-19	70.9	1	282	PRTase-CE
PRTase-CE	PF24390.1	WP_314862153	4.9e-14	53.2	13	252	PRTase-CE
PRTase-CE	PF24390.1	WP_202646989	1.2e-15	58.5	49	277	PRTase-CE
Pribosyltran	PF00156.33	WP_202646989	0.00013	21.7	139	172	Phosphoribosyl transferase domain
UPRTase	PF14681.12	WP_202646989	0.00044	20.2	140	195	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_155860358	7.9e-29	101.7	4	270	PRTase-CE
PRTase-CE	PF24390.1	WP_045759908	4.8e-24	86.0	2	258	PRTase-CE
PRTase-CE	PF24390.1	WP_065236505	3.7e-26	92.9	6	272	PRTase-CE
PRTase-CE	PF24390.1	WP_199450853	2.3e-21	77.2	2	252	PRTase-CE
PRTase-CE	PF24390.1	WP_055135006	4e-21	76.4	1	268	PRTase-CE
PRTase-CE	PF24390.1	WP_180788627	1.1e-19	71.7	9	232	PRTase-CE
PRTase-CE	PF24390.1	WP_265395742	1.7e-25	90.7	2	238	PRTase-CE
PRTase-CE	PF24390.1	WP_343625838	5.3e-29	102.2	41	274	PRTase-CE
PRTase-CE	PF24390.1	WP_057695049	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_057052871	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_062729624	3.3e-24	86.5	1	278	PRTase-CE
PRTase-CE	PF24390.1	WP_142943803	2.3e-22	80.5	11	281	PRTase-CE
PRTase-CE	PF24390.1	WP_088398593	1.1e-15	58.6	29	266	PRTase-CE
PRTase-CE	PF24390.1	WP_036279994	1.2e-17	65.1	1	291	PRTase-CE
PRTase-CE	PF24390.1	WP_395125326	4.8e-19	69.6	38	342	PRTase-CE
PRTase-CE	PF24390.1	WP_007649150	1.7e-20	74.4	21	172	PRTase-CE
Pribosyltran	PF00156.33	WP_007649150	1.9e-05	24.4	23	87	Phosphoribosyl transferase domain
UPRTase	PF14681.12	WP_007649150	0.00071	19.5	9	89	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_056143270	6.6e-21	75.7	1	316	PRTase-CE
PRTase-CE	PF24390.1	WP_298281520	8.9e-18	65.5	6	144	PRTase-CE
PRTase-CE	PF24390.1	WP_266160395	1.1e-29	104.4	3	266	PRTase-CE
PRTase-CE	PF24390.1	WP_072523154	4.1e-14	53.5	29	232	PRTase-CE
UPRTase	PF14681.12	WP_072523154	6e-08	32.8	106	171	Uracil phosphoribosyltransferase
PRTase_2	PF15609.12	WP_072523154	0.00024	21.1	112	155	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_314986462	9.6e-16	58.8	12	234	PRTase-CE
PRTase_2	PF15609.12	WP_314986462	9.8e-05	22.4	109	161	Phosphoribosyl transferase
Pribosyltran	PF00156.33	WP_314986462	0.00057	19.6	109	175	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_102698284	5.1e-22	79.4	1	320	PRTase-CE
PRTase-CE	PF24390.1	WP_142014125	1.5e-17	64.8	142	278	PRTase-CE
Pribosyltran	PF00156.33	WP_142014125	0.00011	21.9	152	200	Phosphoribosyl transferase domain
UPRTase	PF14681.12	WP_142014125	0.00015	21.7	137	202	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_229510212	1.4e-26	94.3	17	279	PRTase-CE
PRTase-CE	PF24390.1	WP_047286522	7.3e-22	78.8	1	282	PRTase-CE
PRTase-CE	PF24390.1	WP_098347723	2.2e-16	60.9	1	236	PRTase-CE
PRTase-CE	PF24390.1	WP_277079400	3.2e-15	57.1	3	311	PRTase-CE
PRTase-CE	PF24390.1	WP_308337302	2.8e-25	90.0	2	259	PRTase-CE
PRTase-CE	PF24390.1	WP_187503585	2.5e-18	67.2	4	140	PRTase-CE
PRTase-CE	PF24390.1	WP_132833528	1.3e-16	61.6	35	177	PRTase-CE
PRTase-CE	PF24390.1	WP_283294695	4.4e-19	69.7	4	225	PRTase-CE
PRTase-CE	PF24390.1	WP_059822988	2e-18	67.6	1	342	PRTase-CE
PRTase-CE	PF24390.1	WP_087607263	8.2e-17	62.3	5	144	PRTase-CE
PRTase-CE	PF24390.1	WP_352611455	2.3e-21	77.2	1	310	PRTase-CE
PRTase-CE	PF24390.1	WP_133816104	1.7e-23	84.2	1	265	PRTase-CE
PRTase-CE	PF24390.1	WP_009113456	1.6e-19	71.2	3	224	PRTase-CE
PRTase-CE	PF24390.1	WP_371589025	2.9e-12	47.4	2	239	PRTase-CE
PRTase-CE	PF24390.1	WP_398445736	8.7e-20	72.0	1	257	PRTase-CE
PRTase-CE	PF24390.1	WP_378961581	2.2e-16	60.9	8	139	PRTase-CE
Pribosyltran	PF00156.33	WP_378961581	0.00055	19.7	5	67	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_219148236	3e-18	67.0	1	314	PRTase-CE
PRTase-CE	PF24390.1	WP_286874139	1.2e-26	94.5	1	277	PRTase-CE
PRTase-CE	PF24390.1	WP_306234781	1.4e-21	77.9	5	253	PRTase-CE
PRTase-CE	PF24390.1	WP_116238175	4.2e-25	89.5	5	224	PRTase-CE
PRTase-CE	PF24390.1	WP_136997836	6.9e-24	85.5	62	222	PRTase-CE
PRTase-CE	PF24390.1	WP_048953246	6.5e-26	92.1	6	272	PRTase-CE
PRTase-CE	PF24390.1	WP_060382052	3.9e-16	60.1	9	246	PRTase-CE
Pribosyltran	PF00156.33	WP_060382052	0.00077	19.2	109	171	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_183462260	7.5e-15	55.9	4	132	PRTase-CE
PRTase-CE	PF24390.1	WP_197112913	1.1e-18	68.4	8	252	PRTase-CE
PRTase-CE	PF24390.1	WP_300878186	2.4e-22	80.4	2	174	PRTase-CE
PRTase-CE	PF24390.1	WP_215889454	1.6e-20	74.5	3	308	PRTase-CE
PRTase-CE	PF24390.1	WP_081352429	3.2e-21	76.7	1	282	PRTase-CE
PRTase-CE	PF24390.1	WP_253560589	9.6e-20	71.9	5	144	PRTase-CE
PRTase-CE	PF24390.1	WP_139791230	1.8e-14	54.6	19	149	PRTase-CE
PRTase-CE	PF24390.1	WP_039244924	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_280711951	1.3e-18	68.2	1	291	PRTase-CE
PRTase-CE	PF24390.1	WP_240430054	9.6e-22	78.5	1	277	PRTase-CE
PRTase-CE	PF24390.1	WP_023831009	1.6e-21	77.7	1	310	PRTase-CE
PRTase-CE	PF24390.1	WP_224995951	1.4e-24	87.8	3	279	PRTase-CE
PRTase-CE	PF24390.1	WP_152994698	1.9e-23	84.0	9	236	PRTase-CE
PRTase-CE	PF24390.1	WP_127284810	5.7e-14	53.0	60	238	PRTase-CE
PRTase-CE	PF24390.1	WP_012275644	9.6e-22	78.4	63	234	PRTase-CE
PRTase-CE	PF24390.1	WP_225488935	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_349082911	9.7e-26	91.5	4	256	PRTase-CE
PRTase-CE	PF24390.1	WP_023847575	3e-22	80.1	1	320	PRTase-CE
PRTase-CE	PF24390.1	WP_019188130	8.7e-20	72.0	2	257	PRTase-CE
PRTase-CE	PF24390.1	WP_024600434	1.5e-18	68.0	8	252	PRTase-CE
PRTase-CE	PF24390.1	WP_057095210	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_315334424	1.5e-22	81.1	1	320	PRTase-CE
PRTase-CE	PF24390.1	WP_362078585	1.1e-09	39.0	72	216	PRTase-CE
PRTase-CE	PF24390.1	WP_139248326	3.5e-15	56.9	27	207	PRTase-CE
PRTase_2	PF15609.12	WP_139248326	0.00096	19.1	68	115	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_021539892	7.6e-24	85.3	1	278	PRTase-CE
PRTase-CE	PF24390.1	WP_307502093	8e-19	68.9	2	141	PRTase-CE
PRTase-CE	PF24390.1	WP_264515960	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_171479055	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_309922918	6.8e-20	72.4	1	313	PRTase-CE
PRTase-CE	PF24390.1	WP_261637962	2.7e-14	54.0	9	139	PRTase-CE
PRTase-CE	PF24390.1	WP_083909470	2.7e-15	57.3	1	315	PRTase-CE
PRTase-CE	PF24390.1	WP_311749100	1.3e-16	61.6	2	176	PRTase-CE
PRTase-CE	PF24390.1	WP_138737543	2.9e-29	103.1	13	288	PRTase-CE
PRTase-CE	PF24390.1	WP_069052058	1.7e-19	71.1	1	269	PRTase-CE
PRTase-CE	PF24390.1	WP_308520096	2.6e-17	64.0	2	223	PRTase-CE
PRTase_2	PF15609.12	WP_308520096	0.00029	20.8	97	150	Phosphoribosyl transferase
Pribosyltran	PF00156.33	WP_308520096	0.0009	19.0	104	171	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_027033471	2.2e-21	77.3	1	310	PRTase-CE
PRTase-CE	PF24390.1	WP_057055636	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_215752926	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_233401552	1.6e-17	64.6	2	170	PRTase-CE
UPRTase	PF14681.12	WP_233401552	2.2e-05	24.4	44	106	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_356904398	2e-10	41.3	7	130	PRTase-CE
PRTase-CE	PF24390.1	WP_408338740	6e-32	111.9	4	263	PRTase-CE
PRTase-CE	PF24390.1	WP_028087470	2.5e-25	90.2	1	250	PRTase-CE
PRTase-CE	PF24390.1	WP_237842759	5.9e-17	62.8	1	312	PRTase-CE
PRTase-CE	PF24390.1	WP_076538359	3.1e-27	96.4	6	284	PRTase-CE
Pribosyltran	PF00156.33	WP_076538359	0.00076	19.2	88	195	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_057052958	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_171252631	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_209197020	7.2e-18	65.8	1	314	PRTase-CE
PRTase-CE	PF24390.1	WP_198353291	4.2e-21	76.3	1	274	PRTase-CE
PRTase-CE	PF24390.1	WP_188138081	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_306219568	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_104595439	1.5e-18	68.0	5	315	PRTase-CE
PRTase-CE	PF24390.1	WP_139274808	1.1e-20	75.0	1	268	PRTase-CE
PRTase-CE	PF24390.1	WP_057580050	1.2e-14	55.2	2	160	PRTase-CE
PRTase-CE	PF24390.1	WP_105770941	3.9e-19	69.9	2	278	PRTase-CE
PRTase-CE	PF24390.1	WP_222069506	1.5e-17	64.7	2	227	PRTase-CE
UPRTase	PF14681.12	WP_222069506	1.4e-06	28.4	98	152	Uracil phosphoribosyltransferase
PRTase_2	PF15609.12	WP_222069506	0.00063	19.7	92	144	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_396077769	7e-17	62.5	1	268	PRTase-CE
PRTase-CE	PF24390.1	WP_046543936	5.9e-19	69.3	2	278	PRTase-CE
PRTase-CE	PF24390.1	WP_183605400	6.9e-19	69.1	33	221	PRTase-CE
PRTase-CE	PF24390.1	WP_198080948	3.5e-21	76.6	3	168	PRTase-CE
PRTase-CE	PF24390.1	WP_183631810	6.9e-19	69.1	33	221	PRTase-CE
PRTase-CE	PF24390.1	WP_112886779	2.4e-24	87.0	1	278	PRTase-CE
PRTase-CE	PF24390.1	WP_052660531	7e-33	114.9	3	267	PRTase-CE
PRTase-CE	PF24390.1	WP_319856779	1.4e-19	71.3	28	258	PRTase-CE
PRTase-CE	PF24390.1	WP_148289007	3.6e-23	83.1	5	282	PRTase-CE
PRTase-CE	PF24390.1	WP_157381203	1.4e-24	87.8	4	280	PRTase-CE
PRTase-CE	PF24390.1	WP_174956900	3.9e-19	69.9	2	278	PRTase-CE
PRTase-CE	PF24390.1	WP_214995666	1.9e-31	110.3	2	264	PRTase-CE
PRTase-CE	PF24390.1	WP_385718988	1.7e-21	77.7	1	251	PRTase-CE
PRTase-CE	PF24390.1	WP_139650074	1.2e-21	78.1	1	282	PRTase-CE
PRTase-CE	PF24390.1	WP_192599947	1.5e-16	61.4	44	233	PRTase-CE
UPRTase	PF14681.12	WP_192599947	1.1e-05	25.4	93	151	Uracil phosphoribosyltransferase
Pribosyltran	PF00156.33	WP_192599947	0.0001	22.0	94	146	Phosphoribosyl transferase domain
PRTase_2	PF15609.12	WP_192599947	0.00083	19.3	94	143	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_187371250	1.1e-26	94.7	3	135	PRTase-CE
PRTase-CE	PF24390.1	WP_135906806	8.5e-22	78.6	1	316	PRTase-CE
PRTase-CE	PF24390.1	WP_097616211	1.6e-29	104.0	1	222	PRTase-CE
PRTase-CE	PF24390.1	WP_111326432	1.4e-26	94.3	3	270	PRTase-CE
PRTase-CE	PF24390.1	WP_039541964	1.7e-22	80.9	1	144	PRTase-CE
PRTase-CE	PF24390.1	WP_207609328	2.7e-15	57.3	1	134	PRTase-CE
PRTase-CE	PF24390.1	WP_368335841	5.1e-24	85.9	1	321	PRTase-CE
PRTase-CE	PF24390.1	WP_255739192	2.2e-20	74.0	2	134	PRTase-CE
PRTase-CE	PF24390.1	WP_084859543	8.7e-17	62.2	24	301	PRTase-CE
PRTase-CE	PF24390.1	WP_099780545	1.6e-29	104.0	1	222	PRTase-CE
PRTase-CE	PF24390.1	WP_222337618	1.2e-18	68.3	2	132	PRTase-CE
PRTase-CE	PF24390.1	WP_214650719	1.1e-32	114.2	6	262	PRTase-CE
PRTase-CE	PF24390.1	WP_093667281	1.4e-26	94.3	3	236	PRTase-CE
PRTase-CE	PF24390.1	WP_057053220	5.1e-20	72.8	4	146	PRTase-CE
PRTase-CE	PF24390.1	WP_210340452	1.7e-19	71.1	11	148	PRTase-CE
PRTase-CE	PF24390.1	WP_072447619	5.7e-16	59.5	36	231	PRTase-CE
Pribosyltran	PF00156.33	WP_072447619	2.2e-05	24.2	111	178	Phosphoribosyl transferase domain
UPRTase	PF14681.12	WP_072447619	0.00029	20.8	101	167	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_227893566	2.5e-24	86.9	4	280	PRTase-CE
PRTase-CE	PF24390.1	WP_306139452	2.7e-22	80.3	6	230	PRTase-CE
PRTase-CE	PF24390.1	WP_147264251	4.2e-19	69.8	4	136	PRTase-CE
PRTase-CE	PF24390.1	WP_398698421	3.8e-10	40.4	7	130	PRTase-CE
PRTase-CE	PF24390.1	WP_263141036	1.5e-25	90.9	6	284	PRTase-CE
PRTase-CE	PF24390.1	WP_231455847	1.5e-17	64.7	2	227	PRTase-CE
UPRTase	PF14681.12	WP_231455847	1.4e-06	28.4	98	152	Uracil phosphoribosyltransferase
PRTase_2	PF15609.12	WP_231455847	0.00063	19.7	92	144	Phosphoribosyl transferase
PRTase-CE	PF24390.1	WP_050679201	6.7e-33	115.0	2	266	PRTase-CE
PRTase-CE	PF24390.1	WP_015002772	8.3e-15	55.7	4	311	PRTase-CE
PRTase-CE	PF24390.1	WP_135764505	2.8e-24	86.8	2	238	PRTase-CE
PRTase-CE	PF24390.1	WP_181703271	1.1e-19	71.6	29	209	PRTase-CE
UPRTase	PF14681.12	WP_181703271	0.00015	21.7	67	118	Uracil phosphoribosyltransferase
